dataset,seed,base,calibration,bin,n,picp,mpiw,crps,disagreement_mean
mercari,2,xgb_point,binned_weighted_dis,low,3238,0.9632489190858554,2.346644639968872,0.32560321241425433,0.23867283761501312
mercari,2,xgb_point,binned_weighted_dis,mid,3327,0.9579200480913737,2.346644401550293,0.3301422955621532,0.7895342111587524
mercari,2,xgb_point,binned_weighted_dis,high,3435,0.9283842794759826,2.346644639968872,0.3675811809587272,1.854370355606079
mercari,2,xgb_quantile,marginal,low,3238,0.9598517603458925,2.501830816268921,0.3753857322421044,0.23867283761501312
mercari,2,xgb_quantile,marginal,mid,3327,0.9645326119627292,2.519315242767334,0.3784789769312298,0.7895342111587524
mercari,2,xgb_quantile,marginal,high,3435,0.9307132459970888,2.6089229583740234,0.4333706353832805,1.854370355606079
mercari,2,xgb_quantile,mondrian_dis,low,3238,0.958616429894997,2.484663248062134,0.37502333216196987,0.23867283761501312
mercari,2,xgb_quantile,mondrian_dis,mid,3327,0.9597234746017433,2.466416120529175,0.3774132490110309,0.7895342111587524
mercari,2,xgb_quantile,mondrian_dis,high,3435,0.9391557496360989,2.6961398124694824,0.43447477446880656,1.854370355606079
mercari,2,xgb_quantile,weighted_dis,low,3238,0.958616429894997,2.4843170642852783,0.37501702396881587,0.23867283761501312
mercari,2,xgb_quantile,weighted_dis,mid,3327,0.9642320408776676,2.5090901851654053,0.3782557006700754,0.7895342111587524
mercari,2,xgb_quantile,weighted_dis,high,3435,0.9336244541484716,2.6354007720947266,0.43338959348256517,1.854370355606079
mercari,2,xgb_quantile,difficulty_weighted,low,3238,0.9570722668313774,2.545511245727539,0.37901273335655106,0.23867283761501312
mercari,2,xgb_quantile,difficulty_weighted,mid,3327,0.9597234746017433,2.6242098808288574,0.3865057344940467,0.7895342111587524
mercari,2,xgb_quantile,difficulty_weighted,high,3435,0.9362445414847161,2.941354990005493,0.4522047367124079,1.854370355606079
mercari,2,xgb_quantile,binned_weighted_dis,low,3238,0.958616429894997,2.484813928604126,0.375026442853427,0.23867283761501312
mercari,2,xgb_quantile,binned_weighted_dis,mid,3327,0.9642320408776676,2.517359733581543,0.37843740358591976,0.7895342111587524
mercari,2,xgb_quantile,binned_weighted_dis,high,3435,0.9321688500727802,2.6227633953094482,0.43352451704857964,1.854370355606079
mercari,2,sourcewise_stack,marginal,low,3238,0.9595429277331686,2.3317298889160156,0.3252533978734765,0.23867283761501312
mercari,2,sourcewise_stack,marginal,mid,3327,0.957619477006312,2.3317298889160156,0.32891167831870644,0.7895342111587524
mercari,2,sourcewise_stack,marginal,high,3435,0.9307132459970888,2.3317298889160156,0.36131146175108114,1.854370355606079
mercari,2,sourcewise_stack,mondrian_dis,low,3238,0.9549104385423101,2.2715814113616943,0.323297726252181,0.23867283761501312
mercari,2,sourcewise_stack,mondrian_dis,mid,3327,0.9519086263901413,2.2531745433807373,0.32643640266055785,0.7895342111587524
mercari,2,sourcewise_stack,mondrian_dis,high,3435,0.9438136826783114,2.494457244873047,0.3657252566409414,1.854370355606079
mercari,2,sourcewise_stack,weighted_dis,low,3238,0.9490426189005559,2.2033023834228516,0.3212450928293577,0.23867283761501312
mercari,2,sourcewise_stack,weighted_dis,mid,3327,0.9522091974752029,2.255427598953247,0.32646999312599456,0.7895342111587524
mercari,2,sourcewise_stack,weighted_dis,high,3435,0.9455604075691412,2.5179147720336914,0.3657759090295655,1.854370355606079
mercari,2,sourcewise_stack,difficulty_weighted,low,3238,0.9555281037677579,2.299717426300049,0.32377123517136513,0.23867283761501312
mercari,2,sourcewise_stack,difficulty_weighted,mid,3327,0.9519086263901413,2.322213888168335,0.3273933295774452,0.7895342111587524
mercari,2,sourcewise_stack,difficulty_weighted,high,3435,0.9353711790393013,2.4144723415374756,0.36192073731416335,1.854370355606079
mercari,2,sourcewise_stack,binned_weighted_dis,low,3238,0.9499691167387276,2.2195374965667725,0.3217100594196439,0.23867283761501312
mercari,2,sourcewise_stack,binned_weighted_dis,mid,3327,0.9573189059212504,2.3278698921203613,0.32878501777370694,0.7895342111587524
mercari,2,sourcewise_stack,binned_weighted_dis,high,3435,0.9397379912663756,2.441490650177002,0.3641913219509088,1.854370355606079
mercari,2,sourcewise_quantile,marginal,low,3238,0.9607782581840643,2.4593629837036133,0.36781462707886114,0.23867283761501312
mercari,2,sourcewise_quantile,marginal,mid,3327,0.9612263300270514,2.476604700088501,0.3717369064874863,0.7895342111587524
mercari,2,sourcewise_quantile,marginal,high,3435,0.9339155749636099,2.5581507682800293,0.4209521065197148,1.854370355606079
mercari,2,sourcewise_quantile,mondrian_dis,low,3238,0.9617047560222359,2.471876382827759,0.3681024329930929,0.23867283761501312
mercari,2,sourcewise_quantile,mondrian_dis,mid,3327,0.9564171926660655,2.4238476753234863,0.3706228322758711,0.7895342111587524
mercari,2,sourcewise_quantile,mondrian_dis,high,3435,0.9374090247452693,2.5977187156677246,0.4215098541810907,1.854370355606079
mercari,2,sourcewise_quantile,weighted_dis,low,3238,0.9549104385423101,2.3624579906463623,0.36581642959418714,0.23867283761501312
mercari,2,sourcewise_quantile,weighted_dis,mid,3327,0.9588217613465585,2.4553329944610596,0.3712317587121867,0.7895342111587524
mercari,2,sourcewise_quantile,weighted_dis,high,3435,0.9464337700145561,2.7052698135375977,0.4228562239870392,1.854370355606079
mercari,2,sourcewise_quantile,difficulty_weighted,low,3238,0.9601605929586164,2.446923017501831,0.3678571596777799,0.23867283761501312
mercari,2,sourcewise_quantile,difficulty_weighted,mid,3327,0.9579200480913737,2.4696054458618164,0.3717958495834188,0.7895342111587524
mercari,2,sourcewise_quantile,difficulty_weighted,high,3435,0.9356622998544396,2.9579062461853027,0.45201299107821663,1.854370355606079
mercari,2,sourcewise_quantile,binned_weighted_dis,low,3238,0.9564546016059295,2.390911817550659,0.366356871714743,0.23867283761501312
mercari,2,sourcewise_quantile,binned_weighted_dis,mid,3327,0.9612263300270514,2.471735954284668,0.3716291698824949,0.7895342111587524
mercari,2,sourcewise_quantile,binned_weighted_dis,high,3435,0.9411935953420669,2.66340970993042,0.42257617658277996,1.854370355606079
mercari,3,xgb_point,marginal,low,3287,0.9604502585944631,2.28578782081604,0.32126408515051535,0.23707887530326843
mercari,3,xgb_point,marginal,mid,3263,0.9528041679436102,2.28578782081604,0.3291615392663296,0.7750805616378784
mercari,3,xgb_point,marginal,high,3450,0.9263768115942029,2.28578782081604,0.3616337845730376,1.850679636001587
mercari,3,xgb_point,mondrian_dis,low,3287,0.9558868268938242,2.204826593399048,0.3187692014003722,0.23707887530326843
mercari,3,xgb_point,mondrian_dis,mid,3263,0.9488201041985903,2.2243876457214355,0.32734786915598785,0.7750805616378784
mercari,3,xgb_point,mondrian_dis,high,3450,0.9440579710144927,2.4960896968841553,0.36689596813363556,1.850679636001587
mercari,3,xgb_point,weighted_dis,low,3287,0.9528445390933983,2.1658928394317627,0.31763992590910084,0.23707887530326843
mercari,3,xgb_point,weighted_dis,mid,3263,0.9472877719889672,2.215120315551758,0.3270759405766958,0.7750805616378784
mercari,3,xgb_point,weighted_dis,high,3450,0.9443478260869566,2.47693133354187,0.3650397516148118,1.850679636001587
mercari,3,xgb_point,difficulty_weighted,low,3287,0.9634925463948889,2.331847906112671,0.3225384925484372,0.23707887530326843
mercari,3,xgb_point,difficulty_weighted,mid,3263,0.9577076310144039,2.344148635864258,0.3299546142560142,0.7750805616378784
mercari,3,xgb_point,difficulty_weighted,high,3450,0.9397101449275362,2.4308979511260986,0.3630203409284902,1.850679636001587
mercari,3,xgb_point,binned_weighted_dis,low,3287,0.9531487678734408,2.1728062629699707,0.31785182713056237,0.23707887530326843
mercari,3,xgb_point,binned_weighted_dis,mid,3263,0.9528041679436102,2.2788584232330322,0.32894994482534184,0.7750805616378784
mercari,3,xgb_point,binned_weighted_dis,high,3450,0.9353623188405797,2.390087127685547,0.3640482763643777,1.850679636001587
mercari,3,xgb_quantile,marginal,low,3287,0.9604502585944631,2.4560623168945312,0.36956734960023413,0.23707887530326843
mercari,3,xgb_quantile,marginal,mid,3263,0.953723567269384,2.4773306846618652,0.3821300023483895,0.7750805616378784
mercari,3,xgb_quantile,marginal,high,3450,0.936231884057971,2.578738212585449,0.4270811955366771,1.850679636001587
mercari,3,xgb_quantile,mondrian_dis,low,3287,0.9592333434742927,2.444028854370117,0.36931856729314766,0.23707887530326843
mercari,3,xgb_quantile,mondrian_dis,mid,3263,0.9475942384308919,2.4182329177856445,0.38113867838099547,0.7750805616378784
mercari,3,xgb_quantile,mondrian_dis,high,3450,0.9443478260869566,2.6825520992279053,0.42843027632734276,1.850679636001587
mercari,3,xgb_quantile,weighted_dis,low,3287,0.9604502585944631,2.4560623168945312,0.36956734960023413,0.23707887530326843
mercari,3,xgb_quantile,weighted_dis,mid,3263,0.953723567269384,2.4773306846618652,0.3821300023483895,0.7750805616378784
mercari,3,xgb_quantile,weighted_dis,high,3450,0.936231884057971,2.578738212585449,0.4270811955366771,1.850679636001587
mercari,3,xgb_quantile,difficulty_weighted,low,3287,0.9613629449345908,2.5167486667633057,0.3727529451884193,0.23707887530326843
mercari,3,xgb_quantile,difficulty_weighted,mid,3263,0.9549494330370825,2.539250373840332,0.38468700475632217,0.7750805616378784
mercari,3,xgb_quantile,difficulty_weighted,high,3450,0.9394202898550724,2.770271062850952,0.43590310107391117,1.850679636001587
mercari,3,xgb_quantile,binned_weighted_dis,low,3287,0.9604502585944631,2.4560623168945312,0.36956734960023413,0.23707887530326843
mercari,3,xgb_quantile,binned_weighted_dis,mid,3263,0.953723567269384,2.4773306846618652,0.3821300023483895,0.7750805616378784
mercari,3,xgb_quantile,binned_weighted_dis,high,3450,0.936231884057971,2.578738212585449,0.4270811955366771,1.850679636001587
mercari,3,sourcewise_stack,marginal,low,3287,0.9580164283541223,2.2932355403900146,0.321845262798956,0.23707887530326843
mercari,3,sourcewise_stack,marginal,mid,3263,0.9595464296659516,2.2932357788085938,0.3268578033971159,0.7750805616378784
mercari,3,sourcewise_stack,marginal,high,3450,0.931304347826087,2.2932355403900146,0.3570327906824204,1.850679636001587
mercari,3,sourcewise_stack,mondrian_dis,low,3287,0.9531487678734408,2.246715784072876,0.32036528239175643,0.23707887530326843
mercari,3,sourcewise_stack,mondrian_dis,mid,3263,0.9454489733374195,2.1677472591400146,0.32312881352603356,0.7750805616378784
mercari,3,sourcewise_stack,mondrian_dis,high,3450,0.9440579710144927,2.4594743251800537,0.3613470265769871,1.850679636001587
mercari,3,sourcewise_stack,weighted_dis,low,3287,0.9580164283541223,2.2932355403900146,0.321845262798956,0.23707887530326843
mercari,3,sourcewise_stack,weighted_dis,mid,3263,0.9595464296659516,2.2932357788085938,0.3268578033971159,0.7750805616378784
mercari,3,sourcewise_stack,weighted_dis,high,3450,0.931304347826087,2.2932355403900146,0.3570327906824204,1.850679636001587
mercari,3,sourcewise_stack,difficulty_weighted,low,3287,0.9543656829936112,2.2847700119018555,0.3218377858462146,0.23707887530326843
mercari,3,sourcewise_stack,difficulty_weighted,mid,3263,0.9524977015016856,2.303318977355957,0.3262210379778942,0.7750805616378784
mercari,3,sourcewise_stack,difficulty_weighted,high,3450,0.9417391304347826,2.3718221187591553,0.3568342930624051,1.850679636001587
mercari,3,sourcewise_stack,binned_weighted_dis,low,3287,0.9580164283541223,2.2932355403900146,0.321845262798956,0.23707887530326843
mercari,3,sourcewise_stack,binned_weighted_dis,mid,3263,0.9595464296659516,2.2932357788085938,0.3268578033971159,0.7750805616378784
mercari,3,sourcewise_stack,binned_weighted_dis,high,3450,0.931304347826087,2.2932355403900146,0.3570327906824204,1.850679636001587
mercari,3,sourcewise_quantile,marginal,low,3287,0.9613629449345908,2.4371001720428467,0.3644862188140385,0.23707887530326843
mercari,3,sourcewise_quantile,marginal,mid,3263,0.9567882316886301,2.4549126625061035,0.3732340024681463,0.7750805616378784
mercari,3,sourcewise_quantile,marginal,high,3450,0.9379710144927537,2.541585922241211,0.4147639552507783,1.850679636001587
mercari,3,sourcewise_quantile,mondrian_dis,low,3287,0.9574079707940372,2.3836684226989746,0.36335445703923885,0.23707887530326843
mercari,3,sourcewise_quantile,mondrian_dis,mid,3263,0.9482071713147411,2.3595895767211914,0.37144241133833117,0.7750805616378784
mercari,3,sourcewise_quantile,mondrian_dis,high,3450,0.9472463768115942,2.6676018238067627,0.4167979058563022,1.850679636001587
mercari,3,sourcewise_quantile,weighted_dis,low,3287,0.9601460298144204,2.416186809539795,0.36402679500979657,0.23707887530326843
mercari,3,sourcewise_quantile,weighted_dis,mid,3263,0.9555623659209317,2.4388155937194824,0.3729006743649549,0.7750805616378784
mercari,3,sourcewise_quantile,weighted_dis,high,3450,0.9382608695652174,2.549204111099243,0.41468970989655124,1.850679636001587
mercari,3,sourcewise_quantile,difficulty_weighted,low,3287,0.9616671737146334,2.4129481315612793,0.3637732938970927,0.23707887530326843
mercari,3,sourcewise_quantile,difficulty_weighted,mid,3263,0.9543365001532332,2.439424753189087,0.37302968038282674,0.7750805616378784
mercari,3,sourcewise_quantile,difficulty_weighted,high,3450,0.9391304347826087,2.5409114360809326,0.4146243190605677,1.850679636001587
mercari,3,sourcewise_quantile,binned_weighted_dis,low,3287,0.9613629449345908,2.4371001720428467,0.3644862188140385,0.23707887530326843
mercari,3,sourcewise_quantile,binned_weighted_dis,mid,3263,0.9567882316886301,2.4549126625061035,0.3732340024681463,0.7750805616378784
mercari,3,sourcewise_quantile,binned_weighted_dis,high,3450,0.9379710144927537,2.541585922241211,0.4147639552507783,1.850679636001587
mercari,4,xgb_point,marginal,low,3353,0.9633164330450343,2.3475191593170166,0.3294235065607678,0.2489086240530014
mercari,4,xgb_point,marginal,mid,3307,0.9549440580586634,2.3475191593170166,0.32983570982426386,0.8065532445907593
mercari,4,xgb_point,marginal,high,3340,0.9365269461077844,2.3475191593170166,0.358427055009708,1.902292251586914
mercari,4,xgb_point,mondrian_dis,low,3353,0.9570533850283328,2.246866226196289,0.3262420769982928,0.2489086240530014
mercari,4,xgb_point,mondrian_dis,mid,3307,0.9495010583610524,2.2708261013031006,0.3274153286127958,0.8065532445907593
mercari,4,xgb_point,mondrian_dis,high,3340,0.9479041916167664,2.521230936050415,0.36318332940021864,1.902292251586914
mercari,4,xgb_point,weighted_dis,low,3353,0.9543692215926036,2.223557949066162,0.3255598639296155,0.2489086240530014
mercari,4,xgb_point,weighted_dis,mid,3307,0.9507106138494104,2.2780792713165283,0.3275309275305948,0.8065532445907593
mercari,4,xgb_point,weighted_dis,high,3340,0.9544910179640719,2.5591349601745605,0.3628859196869435,1.902292251586914
mercari,4,xgb_point,difficulty_weighted,low,3353,0.9552639427378466,2.356764793395996,0.32946232362122846,0.2489086240530014
mercari,4,xgb_point,difficulty_weighted,mid,3307,0.9585727245237375,2.384709119796753,0.33034197245316466,0.8065532445907593
mercari,4,xgb_point,difficulty_weighted,high,3340,0.9458083832335329,2.464477062225342,0.35938635977267747,1.902292251586914
mercari,4,xgb_point,binned_weighted_dis,low,3353,0.955860423501342,2.228708505630493,0.3257083678257936,0.2489086240530014
mercari,4,xgb_point,binned_weighted_dis,mid,3307,0.9537345025703055,2.3374898433685303,0.3295077233916672,0.8065532445907593
mercari,4,xgb_point,binned_weighted_dis,high,3340,0.9452095808383234,2.4515798091888428,0.3611525479630187,1.902292251586914
mercari,4,xgb_quantile,marginal,low,3353,0.959737548464062,2.467764377593994,0.3734771777576238,0.2489086240530014
mercari,4,xgb_quantile,marginal,mid,3307,0.956456002419111,2.4871253967285156,0.37956840733183916,0.8065532445907593
mercari,4,xgb_quantile,marginal,high,3340,0.932934131736527,2.5812957286834717,0.42660616427608,1.902292251586914
mercari,4,xgb_quantile,mondrian_dis,low,3353,0.9516850581568744,2.400738477706909,0.3721648522371167,0.2489086240530014
mercari,4,xgb_quantile,mondrian_dis,mid,3307,0.9525249470819473,2.4422450065612793,0.3787260814575932,0.8065532445907593
mercari,4,xgb_quantile,mondrian_dis,high,3340,0.9452095808383234,2.7041168212890625,0.4282200111257262,1.902292251586914
mercari,4,xgb_quantile,weighted_dis,low,3353,0.9522815389203698,2.406190872192383,0.37226251875035526,0.2489086240530014
mercari,4,xgb_quantile,weighted_dis,mid,3307,0.9531297248261263,2.4551408290863037,0.378901208577118,0.8065532445907593
mercari,4,xgb_quantile,weighted_dis,high,3340,0.9449101796407186,2.6670515537261963,0.4267167130322188,1.902292251586914
mercari,4,xgb_quantile,difficulty_weighted,low,3353,0.9552639427378466,2.7818808555603027,0.3994632971990209,0.2489086240530014
mercari,4,xgb_quantile,difficulty_weighted,mid,3307,0.955246446930753,3.3783323764801025,0.4527539144226244,0.8065532445907593
mercari,4,xgb_quantile,difficulty_weighted,high,3340,0.938622754491018,5.583139419555664,0.6695424282868543,1.902292251586914
mercari,4,xgb_quantile,binned_weighted_dis,low,3353,0.954965702356099,2.430504560470581,0.3727233018544551,0.2489086240530014
mercari,4,xgb_quantile,binned_weighted_dis,mid,3307,0.955851224674932,2.4788706302642822,0.37940686062223183,0.8065532445907593
mercari,4,xgb_quantile,binned_weighted_dis,high,3340,0.9377245508982036,2.605468511581421,0.4268724160693054,1.902292251586914
mercari,4,sourcewise_stack,marginal,low,3353,0.957948106173576,2.342632293701172,0.3308118346324273,0.2489086240530014
mercari,4,sourcewise_stack,marginal,mid,3307,0.95706078016329,2.3426320552825928,0.32745231016687915,0.8065532445907593
mercari,4,sourcewise_stack,marginal,high,3340,0.9341317365269461,2.342632293701172,0.3569316268866396,1.902292251586914
mercari,4,sourcewise_stack,mondrian_dis,low,3353,0.9504920966298837,2.240995168685913,0.3276561592503036,0.2489086240530014
mercari,4,sourcewise_stack,mondrian_dis,mid,3307,0.9549440580586634,2.2949774265289307,0.3258737741667926,0.8065532445907593
mercari,4,sourcewise_stack,mondrian_dis,high,3340,0.9473053892215569,2.529846668243408,0.36226613665745755,1.902292251586914
mercari,4,sourcewise_stack,weighted_dis,low,3353,0.9430360870861915,2.1498429775238037,0.3251532773500059,0.2489086240530014
mercari,4,sourcewise_stack,weighted_dis,mid,3307,0.9522225582098579,2.25309419631958,0.3243853714437919,0.8065532445907593
mercari,4,sourcewise_stack,weighted_dis,high,3340,0.9613772455089821,2.744483232498169,0.36872474196591154,1.902292251586914
mercari,4,sourcewise_stack,difficulty_weighted,low,3353,0.9561586638830898,2.390268325805664,0.3328913134491296,0.2489086240530014
mercari,4,sourcewise_stack,difficulty_weighted,mid,3307,0.955851224674932,2.3999295234680176,0.32941557668688615,0.8065532445907593
mercari,4,sourcewise_stack,difficulty_weighted,high,3340,0.9440119760479042,2.471611261367798,0.35932005939650835,1.902292251586914
mercari,4,sourcewise_stack,binned_weighted_dis,low,3353,0.950193856248136,2.238912582397461,0.32759541682959525,0.2489086240530014
mercari,4,sourcewise_stack,binned_weighted_dis,mid,3307,0.95706078016329,2.348191976547241,0.32764144177556764,0.8065532445907593
mercari,4,sourcewise_stack,binned_weighted_dis,high,3340,0.9446107784431138,2.4628045558929443,0.3602230740672434,1.902292251586914
mercari,4,sourcewise_quantile,marginal,low,3353,0.9594393080823144,2.4160513877868652,0.3657677535855783,0.2489086240530014
mercari,4,sourcewise_quantile,marginal,mid,3307,0.95706078016329,2.4324636459350586,0.3689909906991613,0.8065532445907593
mercari,4,sourcewise_quantile,marginal,high,3340,0.9368263473053893,2.5217983722686768,0.4128224844390878,1.902292251586914
mercari,4,sourcewise_quantile,mondrian_dis,low,3353,0.9504920966298837,2.3333163261413574,0.3641154771898718,0.2489086240530014
mercari,4,sourcewise_quantile,mondrian_dis,mid,3307,0.9491986694889628,2.3612794876098633,0.367576547247904,0.8065532445907593
mercari,4,sourcewise_quantile,mondrian_dis,high,3340,0.9470059880239521,2.6678922176361084,0.41518784349001103,1.902292251586914
mercari,4,sourcewise_quantile,weighted_dis,low,3353,0.957948106173576,2.398106813430786,0.3653836724975137,0.2489086240530014
mercari,4,sourcewise_quantile,weighted_dis,mid,3307,0.9555488358028424,2.420794725418091,0.3687333941744521,0.8065532445907593
mercari,4,sourcewise_quantile,weighted_dis,high,3340,0.9377245508982036,2.5382819175720215,0.4128234892901871,1.902292251586914
mercari,4,sourcewise_quantile,difficulty_weighted,low,3353,0.9570533850283328,2.6602885723114014,0.3871733119036095,0.2489086240530014
mercari,4,sourcewise_quantile,difficulty_weighted,mid,3307,0.9531297248261263,2.6675949096679688,0.38947320854083683,0.8065532445907593
mercari,4,sourcewise_quantile,difficulty_weighted,high,3340,0.9368263473053893,3.136162519454956,0.4629149880397903,1.902292251586914
mercari,4,sourcewise_quantile,binned_weighted_dis,low,3353,0.9525797793021175,2.3519082069396973,0.36446024664041304,0.2489086240530014
mercari,4,sourcewise_quantile,binned_weighted_dis,mid,3307,0.9540368914423949,2.410987138748169,0.3685411041105899,0.8065532445907593
mercari,4,sourcewise_quantile,binned_weighted_dis,high,3340,0.9404191616766467,2.585655689239502,0.41374889370228735,1.902292251586914
pawpularity,0,xgb_point,marginal,low,643,0.9486780715396579,76.21177673339844,10.129142040729441,0.2936628758907318
pawpularity,0,xgb_point,marginal,mid,643,0.9517884914463453,76.21177673339844,10.00040715744088,0.9161893129348755
pawpularity,0,xgb_point,marginal,high,697,0.9311334289813487,76.2117691040039,10.796271482542075,2.0939695835113525
pawpularity,0,xgb_point,mondrian_dis,low,643,0.9471228615863142,75.47493743896484,10.1002017959016,0.2936628758907318
pawpularity,0,xgb_point,mondrian_dis,mid,643,0.926905132192846,63.92265701293945,9.537477070940081,0.9161893129348755
pawpularity,0,xgb_point,mondrian_dis,high,697,0.9540889526542324,86.12934112548828,11.169196993571939,2.0939695835113525
pawpularity,0,xgb_point,weighted_dis,low,643,0.9191290824261276,64.03292083740234,9.714972723594153,0.2936628758907318
pawpularity,0,xgb_point,weighted_dis,mid,643,0.942457231726283,67.87055206298828,9.678364700167208,0.9161893129348755
pawpularity,0,xgb_point,weighted_dis,high,697,0.9555236728837877,85.13187408447266,10.94602117470317,2.0939695835113525
pawpularity,0,xgb_point,difficulty_weighted,low,643,0.9331259720062208,78.12704467773438,10.38221240237678,0.2936628758907318
pawpularity,0,xgb_point,difficulty_weighted,mid,643,0.942457231726283,76.360595703125,10.036611838315554,0.9161893129348755
pawpularity,0,xgb_point,difficulty_weighted,high,697,0.9598278335724534,87.49803161621094,11.068603280642503,2.0939695835113525
pawpularity,0,xgb_point,binned_weighted_dis,low,643,0.8849144634525661,52.06521987915039,9.461388948144629,0.2936628758907318
pawpularity,0,xgb_point,binned_weighted_dis,mid,643,0.9471228615863142,73.63134002685547,9.892281398210137,0.9161893129348755
pawpularity,0,xgb_point,binned_weighted_dis,high,697,0.9842180774748924,104.13044738769531,12.01953812851042,2.0939695835113525
pawpularity,0,xgb_quantile,marginal,low,643,0.9580093312597201,88.48585510253906,14.69292168961935,0.2936628758907318
pawpularity,0,xgb_quantile,marginal,mid,643,0.9533437013996889,88.57527923583984,15.67634765721302,0.9161893129348755
pawpularity,0,xgb_quantile,marginal,high,697,0.9569583931133429,88.7899398803711,16.11250722006222,2.0939695835113525
pawpularity,0,xgb_quantile,mondrian_dis,low,643,0.9455676516329704,87.38114166259766,14.690109132149072,0.2936628758907318
pawpularity,0,xgb_quantile,mondrian_dis,mid,643,0.9315707620528771,87.07044982910156,15.689695088423866,0.9161893129348755
pawpularity,0,xgb_quantile,mondrian_dis,high,697,0.9626972740315638,91.54396057128906,16.085531434661043,2.0939695835113525
pawpularity,0,xgb_quantile,weighted_dis,low,643,0.9580093312597201,88.48585510253906,14.69292168961935,0.2936628758907318
pawpularity,0,xgb_quantile,weighted_dis,mid,643,0.9533437013996889,88.57527923583984,15.67634765721302,0.9161893129348755
pawpularity,0,xgb_quantile,weighted_dis,high,697,0.9569583931133429,88.7899398803711,16.11250722006222,2.0939695835113525
pawpularity,0,xgb_quantile,difficulty_weighted,low,643,0.9580093312597201,88.48585510253906,14.69292168961935,0.2936628758907318
pawpularity,0,xgb_quantile,difficulty_weighted,mid,643,0.9533437013996889,88.57527923583984,15.67634765721302,0.9161893129348755
pawpularity,0,xgb_quantile,difficulty_weighted,high,697,0.9569583931133429,88.7899398803711,16.11250722006222,2.0939695835113525
pawpularity,0,xgb_quantile,binned_weighted_dis,low,643,0.9580093312597201,88.48585510253906,14.69292168961935,0.2936628758907318
pawpularity,0,xgb_quantile,binned_weighted_dis,mid,643,0.9533437013996889,88.57527923583984,15.67634765721302,0.9161893129348755
pawpularity,0,xgb_quantile,binned_weighted_dis,high,697,0.9569583931133429,88.7899398803711,16.11250722006222,2.0939695835113525
pawpularity,0,sourcewise_stack,marginal,low,643,0.9564541213063764,75.333740234375,10.149616915818338,0.2936628758907318
pawpularity,0,sourcewise_stack,marginal,mid,643,0.9517884914463453,75.333740234375,9.98115575943288,0.9161893129348755
pawpularity,0,sourcewise_stack,marginal,high,697,0.9340028694404591,75.33373260498047,10.714290650306491,2.0939695835113525
pawpularity,0,sourcewise_stack,mondrian_dis,low,643,0.9409020217729394,71.22956085205078,9.998839205088402,0.2936628758907318
pawpularity,0,sourcewise_stack,mondrian_dis,mid,643,0.9129082426127527,61.10115051269531,9.472530582199084,0.9161893129348755
pawpularity,0,sourcewise_stack,mondrian_dis,high,697,0.9684361549497847,92.53235626220703,11.403625525274714,2.0939695835113525
pawpularity,0,sourcewise_stack,weighted_dis,low,643,0.9160186625194401,63.491092681884766,9.760870756160488,0.2936628758907318
pawpularity,0,sourcewise_stack,weighted_dis,mid,643,0.9362363919129082,67.29625701904297,9.677744087254862,0.9161893129348755
pawpularity,0,sourcewise_stack,weighted_dis,high,697,0.9598278335724534,84.4115219116211,10.876525905872036,2.0939695835113525
pawpularity,0,sourcewise_stack,difficulty_weighted,low,643,0.9564541213063764,76.4834976196289,10.304649984410625,0.2936628758907318
pawpularity,0,sourcewise_stack,difficulty_weighted,mid,643,0.9455676516329704,74.07742309570312,9.902069149938274,0.9161893129348755
pawpularity,0,sourcewise_stack,difficulty_weighted,high,697,0.9526542324246772,83.3681869506836,10.86240996089165,2.0939695835113525
pawpularity,0,sourcewise_stack,binned_weighted_dis,low,643,0.9097978227060654,60.31914138793945,9.679283504168005,0.2936628758907318
pawpularity,0,sourcewise_stack,binned_weighted_dis,mid,643,0.9502332814930016,73.87554931640625,9.920747540944596,0.9161893129348755
pawpularity,0,sourcewise_stack,binned_weighted_dis,high,697,0.9655667144906743,90.47870635986328,11.310137589544121,2.0939695835113525
pawpularity,0,sourcewise_quantile,marginal,low,643,0.9595645412130638,89.98095703125,14.453627544258111,0.2936628758907318
pawpularity,0,sourcewise_quantile,marginal,mid,643,0.9642301710730948,90.35539245605469,15.312792267667911,0.9161893129348755
pawpularity,0,sourcewise_quantile,marginal,high,697,0.9569583931133429,90.40438842773438,15.84661174385922,2.0939695835113525
pawpularity,0,sourcewise_quantile,mondrian_dis,low,643,0.9595645412130638,89.98095703125,14.453627544258111,0.2936628758907318
pawpularity,0,sourcewise_quantile,mondrian_dis,mid,643,0.9237947122861586,85.5565414428711,15.3361704761726,0.9161893129348755
pawpularity,0,sourcewise_quantile,mondrian_dis,high,697,0.9598278335724534,91.32933807373047,15.841099693089035,2.0939695835113525
pawpularity,0,sourcewise_quantile,weighted_dis,low,643,0.9595645412130638,89.98095703125,14.453627544258111,0.2936628758907318
pawpularity,0,sourcewise_quantile,weighted_dis,mid,643,0.9642301710730948,90.35539245605469,15.312792267667911,0.9161893129348755
pawpularity,0,sourcewise_quantile,weighted_dis,high,697,0.9569583931133429,90.40438842773438,15.84661174385922,2.0939695835113525
pawpularity,0,sourcewise_quantile,difficulty_weighted,low,643,0.9595645412130638,89.98095703125,14.453627544258111,0.2936628758907318
pawpularity,0,sourcewise_quantile,difficulty_weighted,mid,643,0.9642301710730948,90.35539245605469,15.312792267667911,0.9161893129348755
