dataset,base,calibration,bin,n_mean,picp_mean,picp_std,mpiw_mean,mpiw_std,crps_mean,disagreement_mean
pawpularity,xgb_point,weighted_dis,mid,642.6,0.9499323393476574,0.007678383609247374,73.48865051269532,3.3338902390577543,9.679958079320205,0.9282015442848206
pawpularity,xgb_quantile,binned_weighted_dis,high,695.2,0.9621729049794482,0.01770635112689244,91.09924011230468,4.739464950628935,14.983847299988946,2.118622350692749
pawpularity,xgb_quantile,binned_weighted_dis,low,645.2,0.9450985469320703,0.013814958359130514,82.01906280517578,9.341305089102471,13.375061389970568,0.3074746012687683
pawpularity,xgb_quantile,binned_weighted_dis,mid,642.6,0.9523557284720241,0.012688467837595481,83.99280700683593,6.762540554919588,13.612773023092643,0.9282015442848206
pawpularity,xgb_quantile,difficulty_weighted,high,695.2,0.9494513363519971,0.00580716019175125,1649.3529541015625,3336.4675750398246,144.7832106885967,2.118622350692749
pawpularity,xgb_quantile,difficulty_weighted,low,645.2,0.9491552148947452,0.012198867625242396,542.3653045654297,824.9008949483081,51.52487946453924,0.3074746012687683
pawpularity,xgb_quantile,difficulty_weighted,mid,642.6,0.955853951213461,0.005268592846377124,186.97885437011718,147.55064755410262,22.111190750170774,0.9282015442848206
pawpularity,xgb_quantile,marginal,high,695.2,0.9455430407260543,0.009782449805787663,86.14762573242187,3.486990942313251,14.859680649083339,2.118622350692749
pawpularity,xgb_quantile,marginal,low,645.2,0.9550737607734389,0.007782483330975865,86.08292083740234,3.79748960011728,13.47719178838879,0.3074746012687683
pawpularity,xgb_quantile,marginal,mid,642.6,0.9570381260149983,0.010805637497867547,85.44309844970704,4.732020239066393,13.653392517867653,0.9282015442848206
pawpularity,xgb_quantile,mondrian_dis,high,695.2,0.9599314372124665,0.005960121655828029,89.97745819091797,3.068886526025882,14.87302070698459,2.118622350692749
pawpularity,xgb_quantile,mondrian_dis,low,645.2,0.9497860469320702,0.01182338324742761,85.16558074951172,4.423540069346937,13.45922482502954,0.3074746012687683
pawpularity,xgb_quantile,mondrian_dis,mid,642.6,0.9493931056973244,0.015706312252349735,84.31878814697265,8.274828509190192,13.613207564704293,0.9282015442848206
pawpularity,xgb_quantile,weighted_dis,high,695.2,0.9614778823550137,0.015071507711252409,90.26570739746094,3.932930952665544,14.922042463531952,2.118622350692749
pawpularity,xgb_quantile,weighted_dis,low,645.2,0.9444750049414015,0.01450554890006306,81.81793670654297,9.64108808801456,13.370289844523807,0.3074746012687683
pawpularity,xgb_quantile,weighted_dis,mid,642.6,0.9543793372409954,0.008527894661704725,84.00843963623046,6.756062318270186,13.614175397821779,0.9282015442848206
sred,sourcewise_quantile,binned_weighted_dis,high,340.6,0.883819698633007,0.014309043083065891,0.8739509582519531,0.03252781644332086,0.15083753845417014,2.245876169204712
sred,sourcewise_quantile,binned_weighted_dis,low,392.4,0.97349608465397,0.0028359078699309722,0.7089053153991699,0.008155562722864626,0.09061185640981476,0.5291794657707214
sred,sourcewise_quantile,binned_weighted_dis,mid,376.0,0.9542704491614524,0.0037386816334461434,0.7533153295516968,0.008856285799981989,0.10438367263260104,1.1494245290756226
sred,sourcewise_quantile,difficulty_weighted,high,340.6,0.8884406829352548,0.016197050595469043,1.4325813055038452,0.7871343458981728,0.1937959402535375,2.245876169204712
sred,sourcewise_quantile,difficulty_weighted,low,392.4,0.9780985275509562,0.003229956103326615,0.7197203636169434,0.016504078365575985,0.0909630629242828,0.5291794657707214
sred,sourcewise_quantile,difficulty_weighted,mid,376.0,0.9478582126570464,0.01138226914919445,0.751827073097229,0.023693920136032123,0.10501360041119823,1.1494245290756226
sred,sourcewise_quantile,marginal,high,340.6,0.869963240193863,0.011844452189863252,0.8280032992362976,0.01456041173245218,0.1503658513500113,2.245876169204712
sred,sourcewise_quantile,marginal,low,392.4,0.9796211452803094,0.001641073409570968,0.7685404300689698,0.014642241174518044,0.09328804316543905,0.5291794657707214
sred,sourcewise_quantile,marginal,mid,376.0,0.9569416197290256,0.004952933638824062,0.7815387845039368,0.009805814849435213,0.10538451303149698,1.1494245290756226
sred,sourcewise_quantile,mondrian_dis,high,340.6,0.9335286963989698,0.014135592406298395,1.035658073425293,0.028794844107361245,0.15384968744316768,2.245876169204712
sred,sourcewise_quantile,mondrian_dis,low,392.4,0.956704040263026,0.010331248574941148,0.6145699262619019,0.03671212743079058,0.08718773359151823,0.5291794657707214
sred,sourcewise_quantile,mondrian_dis,mid,376.0,0.9301291788130783,0.010073396785876225,0.6700727701187134,0.03708846348843591,0.1019948503029315,1.1494245290756226
sred,sourcewise_quantile,weighted_dis,high,340.6,0.8851092979443145,0.015753489187344774,0.8508720993995667,0.02513104423194684,0.14958379403673985,2.245876169204712
sred,sourcewise_quantile,weighted_dis,low,392.4,0.9745087688439188,0.0031090382910581187,0.7103125333786011,0.007846319747062928,0.09066207763185019,0.5291794657707214
sred,sourcewise_quantile,weighted_dis,mid,376.0,0.9536876813894105,0.0032554527514896936,0.7526259660720825,0.009101908744106197,0.10432259857172624,1.1494245290756226
sred,sourcewise_stack,binned_weighted_dis,high,340.6,0.9140794186566852,0.01429645221904019,0.5197265863418579,0.015667576118372842,0.08471774700512842,2.245876169204712
sred,sourcewise_stack,binned_weighted_dis,low,392.4,0.9526596203930957,0.006151084250829635,0.43806532621383665,0.026184344664097997,0.06161031186695085,0.5291794657707214
sred,sourcewise_stack,binned_weighted_dis,mid,376.0,0.944118738959725,0.009942043320542902,0.47691670060157776,0.015015678924674808,0.06903252390382034,1.1494245290756226
sred,sourcewise_stack,difficulty_weighted,high,340.6,0.9116066878125345,0.008189789324827137,0.5532454013824463,0.012846798477507684,0.08563488040531561,2.245876169204712
sred,sourcewise_stack,difficulty_weighted,low,392.4,0.9465575472782364,0.009596796269310464,0.4911115527153015,0.023956023177667193,0.06446079954606217,0.5291794657707214
sred,sourcewise_stack,difficulty_weighted,mid,376.0,0.9352247052394727,0.015954857704791103,0.49966667890548705,0.018859128330570164,0.0706430289961531,1.1494245290756226
sred,sourcewise_stack,marginal,high,340.6,0.8982154078835487,0.006309125121681093,0.4901870906352997,0.007721967786045875,0.08433849074298991,2.245876169204712
sred,sourcewise_stack,marginal,low,392.4,0.9678682443000535,0.005346923076807638,0.49018706679344176,0.00772195342012946,0.06357057612544041,0.5291794657707214
sred,sourcewise_stack,marginal,mid,376.0,0.950065700180474,0.005470509748951821,0.4901870906352997,0.007721967786045875,0.06943481387443833,1.1494245290756226
sred,sourcewise_stack,mondrian_dis,high,340.6,0.9430962276816561,0.006163108339263829,0.5891149640083313,0.021566636423170808,0.0862055574536772,2.245876169204712
sred,sourcewise_stack,mondrian_dis,low,392.4,0.9413473580664483,0.0070050329834439795,0.4135936737060547,0.017602520965878783,0.06081428961183588,0.5291794657707214
sred,sourcewise_stack,mondrian_dis,mid,376.0,0.9314700993160869,0.018792826592218852,0.45099525451660155,0.020733533200155002,0.0683114128562595,1.1494245290756226
sred,sourcewise_stack,weighted_dis,high,340.6,0.9224762741764687,0.017510096710977995,0.5407828092575073,0.027275868342191482,0.08483633133531729,2.245876169204712
sred,sourcewise_stack,weighted_dis,low,392.4,0.9450524438253096,0.017385789577855876,0.4208694279193878,0.03376705363331632,0.06112464844715647,0.5291794657707214
sred,sourcewise_stack,weighted_dis,mid,376.0,0.9365608312610387,0.012579378524516103,0.4488539159297943,0.018393294966356787,0.068205883152657,1.1494245290756226
sred,xgb_point,binned_weighted_dis,high,340.6,0.9242970739362558,0.013857645466578162,0.5996087908744812,0.02530612242200048,0.09163817419634661,2.245876169204712
sred,xgb_point,binned_weighted_dis,low,392.4,0.9482763612017251,0.01589299948934969,0.4463085174560547,0.02733239098954982,0.06307191246385227,0.5291794657707214
sred,xgb_point,binned_weighted_dis,mid,376.0,0.9555160321026704,0.008719386060387614,0.5167972683906555,0.009011629578399412,0.0718338513679303,1.1494245290756226
sred,xgb_point,difficulty_weighted,high,340.6,0.8997835583253991,0.012456447842754476,0.5986938834190368,0.03030678725648318,0.09259779383325237,2.245876169204712
sred,xgb_point,difficulty_weighted,low,392.4,0.9652373447196719,0.009566031287864771,0.5343867361545562,0.021134470445288406,0.06704282383712461,0.5291794657707214
sred,xgb_point,difficulty_weighted,mid,376.0,0.9443147696006537,0.011296864257788523,0.5521210074424744,0.024895439975708637,0.07411094616524233,1.1494245290756226
sred,xgb_point,marginal,high,340.6,0.8994576613253887,0.007794755710393894,0.5295066714286805,0.006055867735278529,0.08999588279752092,2.245876169204712
sred,xgb_point,marginal,low,392.4,0.9765123692220928,0.007747029524488658,0.5295066833496094,0.006055862772104511,0.06639497614929155,0.5291794657707214
sred,xgb_point,marginal,mid,376.0,0.9614158112148552,0.008169206085000104,0.5295066833496094,0.006055862772104511,0.07227341964506308,1.1494245290756226
sred,xgb_point,mondrian_dis,high,340.6,0.9409813306013115,0.015277484910536272,0.6811078906059265,0.04548070695127312,0.09431130741408746,2.245876169204712
sred,xgb_point,mondrian_dis,low,392.4,0.9486297946084307,0.007699664003453628,0.4406217634677887,0.02898084059128455,0.06285953436262563,0.5291794657707214
sred,xgb_point,mondrian_dis,mid,376.0,0.9394967167084838,0.014803343050734897,0.47345160841941836,0.024652544642995877,0.0705121005179014,1.1494245290756226
sred,xgb_point,weighted_dis,high,340.6,0.9387144879166298,0.010260202899858286,0.6368789672851562,0.039163959239657556,0.09216601356901918,2.245876169204712
sred,xgb_point,weighted_dis,low,392.4,0.9463540203899561,0.014091241237095492,0.43831071853637693,0.015599725606463844,0.06276900050347768,0.5291794657707214
sred,xgb_point,weighted_dis,mid,376.0,0.945839770968465,0.011841649571513603,0.4866770565509796,0.014332227951660734,0.07082579988638409,1.1494245290756226
sred,xgb_quantile,binned_weighted_dis,high,340.6,0.903095462322484,0.006053850269414864,0.9609152436256408,0.046259302928947005,0.1603662763389718,2.245876169204712
sred,xgb_quantile,binned_weighted_dis,low,392.4,0.9659009714717415,0.008827441676508915,0.6827632546424866,0.056596013979862116,0.09184955635857942,0.5291794657707214
sred,xgb_quantile,binned_weighted_dis,mid,376.0,0.9496026320380965,0.014722305553461518,0.7546492576599121,0.026386330068055727,0.10696709752506732,1.1494245290756226
sred,xgb_quantile,difficulty_weighted,high,340.6,0.9099744768894066,0.013640043511880771,1.7376851320266724,0.5027737579128333,0.21737334991646992,2.245876169204712
sred,xgb_quantile,difficulty_weighted,low,392.4,0.9735093585768819,0.008446058419354075,0.9334871053695679,0.13386168045271823,0.10964564983726419,0.5291794657707214
sred,xgb_quantile,difficulty_weighted,mid,376.0,0.9428200396534059,0.015275704607218742,1.1222554445266724,0.29420835730235684,0.1363912089704942,1.1494245290756226
sred,xgb_quantile,marginal,high,340.6,0.8808616404441839,0.015088810781822334,0.8848739385604858,0.011597999888274466,0.15939354225783559,2.245876169204712
sred,xgb_quantile,marginal,low,392.4,0.9806075459097018,0.003962652202775103,0.7840657711029053,0.010317953703782775,0.09597192836549404,0.5291794657707214
sred,xgb_quantile,marginal,mid,376.0,0.9626013223874965,0.007607156063886973,0.802560830116272,0.01281217445998395,0.10860567337313895,1.1494245290756226
sred,xgb_quantile,mondrian_dis,high,340.6,0.9301425846222644,0.006503726767909452,1.064349317550659,0.031488232122613945,0.16250448083384533,2.245876169204712
sred,xgb_quantile,mondrian_dis,low,392.4,0.9563269762390014,0.014479963395101787,0.636608076095581,0.061836483708910504,0.09034272998669772,0.5291794657707214
sred,xgb_quantile,mondrian_dis,mid,376.0,0.9293843747343853,0.013356213294539567,0.6856922149658203,0.043550098438137876,0.10504118955369901,1.1494245290756226
sred,xgb_quantile,weighted_dis,high,340.6,0.909791034146296,0.009697437108353607,0.9480083823204041,0.04094384978892307,0.1583552945073818,2.245876169204712
sred,xgb_quantile,weighted_dis,low,392.4,0.9648035053064155,0.005057056805020054,0.6698639512062072,0.016219712118378866,0.0912131600201399,0.5291794657707214
sred,xgb_quantile,weighted_dis,mid,376.0,0.9474871275134692,0.010635132036736888,0.7506260991096496,0.01921171960267284,0.10673887943823397,1.1494245290756226
