dataset,seed,base,calibration,r2,rmse,mae,picp,mpiw,niw,nciw,c_test_cal,crps,a0,a1,q_hat
pawpularity,3,sourcewise_quantile,weighted_dis,0.1486138105392456,18.731137973576413,13.18920612335205,0.9520927887039838,84.77964782714844,0.8650984472158004,0.8543548022589675,0.9875810146331787,12.766269993360371,1.0,0.3333333333333333,3.746817111968994
pawpularity,3,sourcewise_quantile,difficulty_weighted,0.1486138105392456,18.731137973576413,13.18920612335205,0.9490670700958144,607.0447998046875,6.194334691884566,6.278805765362245,1.013636827468872,56.065594829248624,,,0.9525391459465027
pawpularity,3,sourcewise_quantile,binned_weighted_dis,0.1486138105392456,18.731137973576413,13.18920612335205,0.9525970751386788,84.03594970703125,0.8575096908880739,0.8404733899828434,0.9801328182220459,12.757627160523786,,,1.3218713998794556
pawpularity,4,xgb_point,marginal,0.24513161182403564,17.637477921783667,12.764941215515137,0.9581442259203228,82.77167510986328,0.8446089296924825,0.7972665329611934,0.9439475536346436,10.578134791543828,,,41.38583755493164
pawpularity,4,xgb_point,mondrian_dis,0.24513161182403564,17.637477921783667,12.764941215515137,0.9556227937468482,80.19071197509766,0.8182725711744658,0.7919362585997087,0.9678147435188293,10.466013579882016,,,
pawpularity,4,xgb_point,weighted_dis,0.24513161182403564,17.637477921783667,12.764941215515137,0.9520927887039838,79.4142837524414,0.8103498342085858,0.8055307853474005,0.9940531253814697,10.377749257321915,1.0,0.08333333333333333,36.60930252075195
pawpularity,4,xgb_point,difficulty_weighted,0.24513161182403564,17.637477921783667,12.764941215515137,0.9480584972264247,78.95525360107422,0.8056658530721859,0.8201947358049938,1.0180333852767944,10.399785719499025,,,40.09943771362305
pawpularity,4,xgb_point,binned_weighted_dis,0.24513161182403564,17.637477921783667,12.764941215515137,0.9591527987897126,82.22410583496094,0.8390214881118463,0.803294495732922,0.9574182629585266,10.558293620062523,,,36.50585174560547
pawpularity,4,xgb_quantile,marginal,0.23693478107452393,17.732978503661705,12.686769485473633,0.9531013615733737,89.02587890625,0.9084273357780612,0.9061602222981473,0.9975043535232544,15.453164555505161,,,0.1568012237548828
pawpularity,4,xgb_quantile,mondrian_dis,0.23693478107452393,17.732978503661705,12.686769485473633,0.9581442259203228,91.04676818847656,0.9290486549844548,0.9074030469407299,0.9767013192176819,15.445853563401702,,,
