dataset,base,calibration,r2_mean,rmse_mean,mae_mean,picp_mean,mpiw_mean,niw_mean,nciw_mean,c_test_cal_mean,crps_mean,n_seeds,r2_std,rmse_std,mae_std,picp_std,mpiw_std,niw_std,nciw_std,c_test_cal_std,crps_std,delta_mpiw_vs_marginal_mean,delta_mpiw_vs_marginal_std,delta_nciw_vs_marginal_mean,delta_nciw_vs_marginal_std,delta_crps_vs_marginal_mean,delta_crps_vs_marginal_std,delta_picp_vs_marginal_mean,delta_picp_vs_marginal_std
pawpularity,xgb_point,binned_weighted_dis,0.24335585832595824,17.65818083154779,12.74217414855957,0.9509833585476551,79.97135925292969,0.8160342780911194,0.8133509854312401,0.9980409026145936,10.504784594111907,5,0.0031204958200293023,0.03636907380956434,0.04909263178191101,0.009100938195393695,2.4774578027507514,0.025280181660721983,0.026448397297666643,0.05887800481249979,0.06237473999062686,0.38102874755859373,1.5906464674212304,0.009265425045344156,0.025794436217000144,0.052007920249878124,0.09050486062571728,0.00010085728693898233,0.005098034072052541
pawpularity,xgb_point,difficulty_weighted,0.24335585832595824,17.65818083154779,12.74217414855957,0.9527987897125568,83.7349838256836,0.8544386104661591,0.8289715723562875,0.9725843906402588,10.599740337117598,5,0.0031204958200293023,0.03636907380956434,0.04909263178191101,0.00630458892588277,4.7108770744258655,0.048070174228835374,0.013152667063737205,0.055484805344521736,0.21525979297594042,4.1446533203125,5.181413391921211,0.024886011970391662,0.0141430518831439,0.14696366325556873,0.22599147950392218,0.001916288451840642,0.007241384636546184
pawpularity,xgb_point,marginal,0.24335585832595824,17.65818083154779,12.74217414855957,0.9508825012607162,79.5903305053711,0.8121462296466438,0.8040855603858958,0.990891444683075,10.45277667386203,5,0.0031204958200293023,0.03636907380956434,0.04909263178191101,0.00537958057613502,2.409204613476593,0.024583720545679533,0.004724222021634638,0.03392925744191296,0.09661879029080223,,,,,,,,
pawpularity,xgb_point,mondrian_dis,0.24335585832595824,17.65818083154779,12.74217414855957,0.951790216843167,79.18807373046874,0.8080415686782526,0.7923342009269906,0.9812514066696167,10.431754978757798,5,0.0031204958200293023,0.03636907380956434,0.04909263178191101,0.005531082030538113,2.48803267979085,0.025388088569294375,0.007538481379567358,0.028740423408308992,0.09705949753318237,-0.40225677490234374,1.580928301030296,-0.011751359458905264,0.006950413089502998,-0.02102169510423124,0.06443038426062826,0.0009077155824508187,0.0025062579202802405
pawpularity,xgb_point,weighted_dis,0.24335585832595824,17.65818083154779,12.74217414855957,0.9490670700958145,77.05908813476563,0.7863172258649553,0.7919343546834783,1.0085211992263794,10.295140880263256,5,0.0031204958200293023,0.03636907380956434,0.04909263178191101,0.006642430596227717,2.7788027286425736,0.028355129884107877,0.015023499155746448,0.05054771113238192,0.10152783449484584,-2.5312423706054688,0.9716248179283898,-0.012151205702417501,0.01714777080528715,-0.15763579359877228,0.035974028136729855,-0.0018154311649016819,0.0038833329920683096
pawpularity,xgb_quantile,binned_weighted_dis,0.2366945743560791,17.735756629769018,12.657477188110352,0.9537065052950077,85.91908569335938,0.8767253642179528,0.8706500045987793,0.9930504202842713,14.016211537530003,5,0.0020561729450377215,0.02388254735040882,0.027074933945341283,0.003660855554792032,4.258991157543417,0.043459093444320585,0.047488483235499625,0.02083874949953638,1.9981398326695323,0.0189483642578125,1.946566991238868,-0.005628584637637757,0.007728915765355004,-0.0006619527768432221,0.05144871844442964,0.0013111447302067702,0.005473308543102405
pawpularity,xgb_quantile,difficulty_weighted,0.2366945743560791,17.735756629769018,12.657477188110352,0.9513867876954111,855.7411209106446,8.73205225419025,8.790917837339162,1.0114800810813904,78.05561680863447,5,0.0020561729450377215,0.02388254735040882,0.027074933945341283,0.005450027669634409,1303.7873985416659,13.303953046343526,13.167907850095391,0.03216485975698079,107.0656858724343,769.840983581543,1307.1787103062347,7.914639248102745,13.200660812083436,64.03874331832762,108.71161173182493,-0.0010085728693898233,0.0055241811145251025
pawpularity,xgb_quantile,marginal,0.2366945743560791,17.735756629769018,12.657477188110352,0.9523953605648009,85.90013732910157,0.876532013562261,0.8762785892364171,0.9997536301612854,14.016873490306846,5,0.0020561729450377215,0.02388254735040882,0.027074933945341283,0.0033374467186634924,3.9821945848454012,0.04063463862087144,0.03978193680450299,0.004005645764970963,1.998414559969392,,,,,,,,
pawpularity,xgb_quantile,mondrian_dis,0.2366945743560791,17.735756629769018,12.657477188110352,0.9532022188603128,86.53736877441406,0.8830343752491231,0.8797756625694649,0.9966139435768128,14.002262910633016,5,0.0020561729450377215,0.02388254735040882,0.027074933945341283,0.005221252286654513,5.006368677536875,0.05108539466874359,0.046329472159612445,0.013266705503125479,2.004130227004361,0.6372314453125,1.56088700557981,0.0034970733330478066,0.008305949539952583,-0.01461057967383148,0.028404876005874047,0.0008068582955118586,0.006629017337430152
pawpularity,xgb_quantile,weighted_dis,0.2366945743560791,17.735756629769018,12.657477188110352,0.9538073625819464,85.55954132080078,0.8730565440898038,0.8672213953857529,0.9931964635848999,13.992799482203225,5,0.0020561729450377215,0.02388254735040882,0.027074933945341283,0.003141182350458418,4.666965223112704,0.04762209411339499,0.052202036896775564,0.01798486753258758,2.030298608091177,-0.34059600830078124,1.8497246114174992,-0.00905719385066417,0.012519970730039345,-0.024074008103621834,0.054030626411239055,0.0014120020171457305,0.005022652384463433
sred,sourcewise_quantile,binned_weighted_dis,0.6440847635269165,0.17233556061213365,0.1229760080575943,0.939404869251578,0.7746220350265502,0.360482060665719,0.3876979897785705,1.0760701894760132,0.11377909921921858,5,0.0042908722399327085,0.001037763098381718,0.0006749168819387089,0.004481433233467696,0.014105768080981296,0.006564332171277029,0.009179054136725338,0.04248518352048358,0.000631568777846594,-0.01661914587020874,0.009454903909996263,-0.00881905559319195,0.007917664846913839,-0.0011411976679677749,0.00025084724198213757,0.0010820559062217905,0.003457220831863089
sred,sourcewise_quantile,difficulty_weighted,0.6440847635269165,0.17233556061213365,0.1229760080575943,0.9403065825067628,0.9421946406364441,0.43846450300523737,0.47340401447954406,1.082626223564148,0.1267192056418559,5,0.0042908722399327085,0.001037763098381718,0.0006749168819387089,0.0018479622661784433,0.23160733874964182,0.10778197232010382,0.10780240948483674,0.020389335455653388,0.018292903556461845,0.15095345973968505,0.23152386386608373,0.07688696910778166,0.11228343046449145,0.011798908754669546,0.018599563704984348,0.001983769161406701,0.003739664806731801
sred,sourcewise_quantile,marginal,0.6440847635269165,0.17233556061213365,0.1229760080575943,0.9383228133453562,0.791241180896759,0.36821603114280677,0.3965170453717624,1.0771885156631469,0.11492029688718634,5,0.0042908722399327085,0.001037763098381718,0.0006749168819387089,0.003961385507031379,0.013001794584870332,0.006050581435042452,0.00853244176175243,0.03324929777608089,0.0007183417377278627,,,,,,,,
sred,sourcewise_quantile,mondrian_dis,0.6440847635269165,0.17233556061213365,0.1229760080575943,0.9406672678088368,0.762920367717743,0.3550365130903018,0.3729995559206009,1.051047945022583,0.1126898763442811,5,0.0042908722399327085,0.001037763098381718,0.0006749168819387089,0.004571250443872544,0.014156263748776148,0.0065878310927616895,0.004365512473645684,0.031050884552385107,0.0005936811503291524,-0.028320813179016115,0.016410822925366726,-0.0235174894511615,0.008527733997614676,-0.0022304205429052705,0.000439208623142454,0.0023444544634806165,0.003804332391294682
sred,sourcewise_quantile,weighted_dis,0.6440847635269165,0.17233556061213365,0.1229760080575943,0.9399458972046888,0.7677914381027222,0.3573033392463185,0.3856460459890355,1.079806637763977,0.11339413427634604,5,0.0042908722399327085,0.001037763098381718,0.0006749168819387089,0.0060016451910888105,0.011676217425150027,0.005433704087768155,0.012902555897782806,0.04787095670142981,0.0007588840898075943,-0.023449742794036867,0.011199277654617522,-0.010870999382726931,0.00835207547918817,-0.001526162610840312,0.0002878239525185857,0.0016230838593327191,0.005311695752938928
sred,sourcewise_stack,binned_weighted_dis,0.8091741800308228,0.12618648381845332,0.09434767812490463,0.9377817853922453,0.47610439658164977,0.2215623700478379,0.23608441268661878,1.065940499305725,0.07122133346015294,5,0.0033741247933532885,0.0011183358491905348,0.000873900854562168,0.006595463858578798,0.014987080676447433,0.0069744642952533405,0.007243986145231391,0.03098565195809677,0.0008438917339161179,-0.014082670211791992,0.009932386073598283,-0.00444126728197462,0.0061475849731886965,-0.0007157360840315874,0.00033853786440297224,-0.002705139765554576,0.00481383149325127
sred,sourcewise_stack,difficulty_weighted,0.8091741800308228,0.12618648381845332,0.09434767812490463,0.9318304779080252,0.5130094170570374,0.23873667858583641,0.2634959782213283,1.1053743839263916,0.07306947401727196,5,0.0033741247933532885,0.0011183358491905348,0.000873900854562168,0.009296834206515423,0.015781734765590527,0.007344268574782918,0.010518012214691683,0.0728477176420958,0.000681853920144814,0.02282235026359558,0.009384932720391957,0.02297029825273488,0.011319968137058196,0.0011324044730874117,0.0004620387158007948,-0.008656447249774568,0.007772538120652834
sred,sourcewise_stack,marginal,0.8091741800308228,0.12618648381845332,0.09434767812490463,0.9404869251577999,0.49018706679344176,0.22811595327691364,0.2405256799685934,1.0545594930648803,0.07193706954418452,5,0.0033741247933532885,0.0011183358491905348,0.000873900854562168,0.0026289233069636377,0.007721950339435464,0.0035935261906442422,0.0027253903854357673,0.016947550362557465,0.0005866255338787133,,,,,,,,
sred,sourcewise_stack,mondrian_dis,0.8091741800308228,0.12618648381845332,0.09434767812490463,0.9386834986474302,0.4803359806537628,0.22353160159202354,0.2334599930493241,1.045072090625763,0.07116172591983518,5,0.0033741247933532885,0.0011183358491905348,0.000873900854562168,0.008039925383285388,0.015929517799705972,0.007413041641208202,0.005086528970788635,0.03177773000831218,0.0006603120584102485,-0.009851086139678954,0.012199345060141491,-0.00706568691926932,0.004546032141484712,-0.0007753436243493617,0.00038491556830509634,-0.0018034265103697323,0.006247252687353928
sred,sourcewise_stack,weighted_dis,0.8091741800308228,0.12618648381845332,0.09434767812490463,0.9352569882777276,0.46720327734947203,0.21742009980769855,0.23469000973024068,1.0801183223724364,0.07081269441074818,5,0.0033741247933532885,0.0011183358491905348,0.000873900854562168,0.00654596624450187,0.011307989148765045,0.005262343499165621,0.006259545781707165,0.044586878006335116,0.0006206640758358665,-0.022983789443969727,0.012358338763460135,-0.00583567023835273,0.004563793620818957,-0.0011243751334363505,0.00029608833325873394,-0.005229936880072161,0.006388814998708145
sred,xgb_point,binned_weighted_dis,0.7875993371009826,0.13312419359386896,0.0971711128950119,0.9433724075743914,0.5172929167747498,0.24073006985961948,0.25008213228415077,1.0389848709106446,0.07483408433360772,5,0.00546517691671603,0.0017157557124345272,0.0011725474559985997,0.006162073782964814,0.008388946983663267,0.0039039231505759485,0.00927374594708037,0.03922371036474379,0.0006431198768579353,-0.012213778495788575,0.008177095289601165,-9.466987595125321e-05,0.005188751209981048,-0.0008187619284593412,0.00033062203159512065,-0.00432822362488725,0.0047457880493925525
sred,xgb_point,difficulty_weighted,0.7875993371009826,0.13312419359386896,0.0971711128950119,0.9381424706943193,0.560187828540802,0.2606918647561082,0.2790753660607744,1.071789264678955,0.0773039607314239,5,0.00546517691671603,0.0017157557124345272,0.0011725474559985997,0.007286601929968245,0.023872373554998084,0.011109369502756998,0.00575905455241222,0.04230261309126833,0.001109078775623397,0.030681133270263672,0.025064195861064252,0.02889856390067232,0.005636089132970343,0.0016511144693568374,0.0010075614001970783,-0.00955816050495939,0.00747932961346355
sred,xgb_point,marginal,0.7875993371009826,0.13312419359386896,0.0971711128950119,0.9477006311992786,0.5295066952705383,0.2464139361086936,0.250176802160102,1.01522057056427,0.07565284626206706,5,0.00546517691671603,0.0017157557124345272,0.0011725474559985997,0.0016869510310071735,0.006055857809043754,0.0028181848739015796,0.005021183883524529,0.012315152982733184,0.0008454505284108841,,,,,,,,
sred,xgb_point,mondrian_dis,0.7875993371009826,0.13312419359386896,0.0971711128950119,0.9431920649233543,0.5256229162216186,0.24460656088385,0.25570898175079826,1.04637668132782,0.07513489156259663,5,0.00546517691671603,0.0017157557124345272,0.0011725474559985997,0.008362144720915902,0.013562907982964924,0.006311704027566372,0.007722658066925549,0.05273859698197767,0.0004158753809211732,-0.0038837790489196777,0.015578797962867522,0.005532179590696229,0.005225226101174623,-0.0005179546994704215,0.0005837529787320436,-0.004508566275924242,0.007677811706910029
sred,xgb_point,weighted_dis,0.7875993371009826,0.13312419359386896,0.0971711128950119,0.9437330928764652,0.5154541313648224,0.23987436330375064,0.2481041008941704,1.0345021963119507,0.07454381059298221,5,0.00546517691671603,0.0017157557124345272,0.0011725474559985997,0.0055804322621337155,0.01535122005736175,0.0071439220546069245,0.009127767856039139,0.031135872702997846,0.0008638227019935944,-0.014052563905715942,0.012227789221447353,-0.002072701265931609,0.004280835540791239,-0.0011090356690848485,0.00045230187632819665,-0.003967538322813336,0.004711397827813564
sred,xgb_quantile,binned_weighted_dis,0.7322420835494995,0.14947467659508779,0.10496424734592438,0.9412082957619476,0.7921229481697083,0.3686263748578154,0.3960481809713411,1.0753272771835327,0.11803255076443105,5,0.004341228582051865,0.001212837856322157,0.0010403351845497298,0.005536548758524373,0.01781355405558036,0.00828980636151885,0.011453673179005997,0.05386497750233511,0.001354749520918391,-0.02916330099105835,0.017447096023083634,-0.0028549997312167672,0.013568615199572474,-0.001725418297097106,0.0009921677227786778,-0.0028854824165915225,0.004296169251423519
sred,xgb_quantile,difficulty_weighted,0.7322420835494995,0.14947467659508779,0.10496424734592438,0.9435527502254283,1.2418569326400757,0.5779168754407555,0.6037389455419745,1.0523095369338988,0.15165736247468556,5,0.004341228582051865,0.001212837856322157,0.0010403351845497298,0.00753348911603446,0.2309648622297883,0.1074829861702995,0.08408110110566364,0.06478832091011492,0.017338930435274763,0.4205706834793091,0.2266032804973099,0.20483576483941657,0.08408403340727114,0.031899393413157395,0.017456316531788474,-0.0005410279531108842,0.01001267205950684
sred,xgb_quantile,marginal,0.7322420835494995,0.14947467659508779,0.10496424734592438,0.9440937781785392,0.8212862491607666,0.38219795733508255,0.3989031807025579,1.043821120262146,0.11975796906152816,5,0.004341228582051865,0.001212837856322157,0.0010403351845497298,0.004938886902661574,0.009905156538253773,0.004609514161321072,0.011041693202299939,0.031230730790779215,0.0016412373159166334,,,,,,,,
sred,xgb_quantile,mondrian_dis,0.7322420835494995,0.14947467659508779,0.10496424734592438,0.939224526600541,0.7845513701438904,0.3651028266939105,0.39917155584748387,1.093913769721985,0.11751369062923289,5,0.004341228582051865,0.001212837856322157,0.0010403351845497298,0.005432775592927695,0.019128693636605708,0.008901826423941718,0.012446694119924783,0.04576358753692889,0.00140388151774924,-0.03673487901687622,0.017434015829280874,0.0002683751449259697,0.020582879170179938,-0.002244278432295274,0.0007870085003970914,-0.0048692515779981795,0.006855393258340226
sred,xgb_quantile,weighted_dis,0.7322420835494995,0.14947467659508779,0.10496424734592438,0.9421100090171326,0.7824049115180969,0.36410393976122307,0.38802772867936863,1.0668406724929809,0.11712589398529882,5,0.004341228582051865,0.001212837856322157,0.0010403351845497298,0.007082898786891057,0.019325548478571587,0.008993435797126484,0.011474155323297855,0.05787208951160334,0.0014918230821831325,-0.038881337642669676,0.017840542691910204,-0.010875452023189236,0.0149478529153395,-0.0026320750762293317,0.0005711122586178422,-0.0019837691614066786,0.005960863437705511
