dataset,regime,method,picp_mean,mpiw_mean,niw_mean,nciw_mean,crps_mean,c_test_cal_mean,q_global_mean,q_pooled_masked_mean,q_regime_mean,n_seeds,picp_std,mpiw_std,niw_std,nciw_std,crps_std,c_test_cal_std,q_global_std,q_pooled_masked_std,q_regime_std,coverage_gain_mean,coverage_gain_std,mpiw_change_pct_mean,crps_change_pct_mean,coverage_gain_vs_pooled_mean,mpiw_change_vs_pooled_pct_mean,crps_change_vs_pooled_pct_mean
pawpularity,no_image,mask_matched_cal,0.9514876449823501,90.26170806884765,0.921037837437221,0.9102014876814346,12.011560419553557,0.9883236289024353,39.795162963867185,45.130854797363284,45.130854797363284,5,0.0024549997871181114,2.082051663118071,0.021245425133857836,0.04035613643846314,0.1040797071327317,0.040524029824059254,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
pawpularity,no_image,pooled_masked_cal,0.9514876449823501,90.26170806884765,0.921037837437221,0.9102014876814346,12.011560419553557,0.9883236289024353,39.795162963867185,45.130854797363284,45.130854797363284,5,0.0024549997871181114,2.082051663118071,0.021245425133857836,0.04035613643846314,0.1040797071327317,0.040524029824059254,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
pawpularity,tab_only,global_full_cal,0.9377710539586485,79.59032897949218,0.8121462140764508,0.9102015667875986,11.621297040933685,1.121496057510376,39.795162963867185,45.130854797363284,45.130854797363284,5,0.006648170851306902,2.409207288252379,0.02458374783930997,0.04035607735149482,0.08819795679326622,0.05850157909538477,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
pawpularity,tab_only,mask_matched_cal,0.9514876449823501,90.26170806884765,0.921037837437221,0.9102014876814346,12.011560419553557,0.9883236289024353,39.795162963867185,45.130854797363284,45.130854797363284,5,0.0024549997871181114,2.082051663118071,0.021245425133857836,0.04035613643846314,0.1040797071327317,0.040524029824059254,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
pawpularity,tab_only,pooled_masked_cal,0.9514876449823501,90.26170806884765,0.921037837437221,0.9102014876814346,12.011560419553557,0.9883236289024353,39.795162963867185,45.130854797363284,45.130854797363284,5,0.0024549997871181114,2.082051663118071,0.021245425133857836,0.04035613643846314,0.1040797071327317,0.040524029824059254,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
sred,full,global_full_cal,0.9477006311992786,0.5295066952705383,0.2464139361086936,0.250176802160102,0.07565284626206706,1.01522057056427,0.2647533416748047,0.3924220085144043,0.2647533416748047,5,0.0016869510310071735,0.006055857809043754,0.0028181848739015796,0.005021183883524529,0.0008454505284108841,0.012315152982733184,0.0030279313860522555,0.023459579956371896,0.0030279313860522555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sred,full,mask_matched_cal,0.9477006311992786,0.5295066952705383,0.2464139361086936,0.250176802160102,0.07565284626206706,1.01522057056427,0.2647533416748047,0.3924220085144043,0.2647533416748047,5,0.0016869510310071735,0.006055857809043754,0.0028181848739015796,0.005021183883524529,0.0008454505284108841,0.012315152982733184,0.0030279313860522555,0.023459579956371896,0.0030279313860522555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sred,full,pooled_masked_cal,0.9477006311992786,0.5295066952705383,0.2464139361086936,0.250176802160102,0.07565284626206706,1.01522057056427,0.2647533416748047,0.3924220085144043,0.2647533416748047,5,0.0016869510310071735,0.006055857809043754,0.0028181848739015796,0.005021183883524529,0.0008454505284108841,0.012315152982733184,0.0030279313860522555,0.023459579956371896,0.0030279313860522555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sred,no_image,global_full_cal,0.866366095581605,0.5295066952705383,0.2464139361086936,0.3607431797105555,0.10322295275795454,1.4636351585388183,0.2647533416748047,0.3924220085144043,0.3725153923034668,5,0.02086058610051758,0.006055857809043754,0.0028181848739015796,0.02079341075607817,0.006872514862348269,0.07414185864620546,0.0030279313860522555,0.023459579956371896,0.016650703422452673,0.07592425608656447,0.018207017497345893,40.67134790264358,3.5801386591521065,-0.010459873760144279,-4.990455702345629,-1.19439555777665
sred,no_image,mask_matched_cal,0.9422903516681694,0.7450307965278625,0.34671133100749013,0.36074316514590155,0.1068714162328001,1.0401749014854431,0.2647533416748047,0.3924220085144043,0.3725153923034668,5,0.004855874487948144,0.03330139993804889,0.015497309306866868,0.020793411341855625,0.006190800017511453,0.025669340625932967,0.0030279313860522555,0.023459579956371896,0.016650703422452673,0.07592425608656447,0.018207017497345893,40.67134790264358,3.5801386591521065,-0.010459873760144279,-4.990455702345629,-1.19439555777665
sred,no_image,pooled_masked_cal,0.9527502254283139,0.7848440051078797,0.365239008793143,0.36074315261200296,0.10817368016470238,0.9881136536598205,0.2647533416748047,0.3924220085144043,0.3725153923034668,5,0.0057596823887002425,0.046919161838035565,0.021834540433004476,0.02079340931915835,0.0064659544668123166,0.028907211180621645,0.0030279313860522555,0.023459579956371896,0.016650703422452673,0.07592425608656447,0.018207017497345893,40.67134790264358,3.5801386591521065,-0.010459873760144279,-4.990455702345629,-1.19439555777665
sred,no_text,global_full_cal,0.9074842200180342,0.5295066952705383,0.2464139361086936,0.3176530834512151,0.08925229793933522,1.289084553718567,0.2647533416748047,0.3924220085144043,0.3204659461975098,5,0.008686452356207226,0.006055857809043754,0.0028181848739015796,0.00561967010742404,0.0012735762654577174,0.015501044791208096,0.0030279313860522555,0.023459579956371896,0.00443239077480971,0.03444544634806135,0.010348117260915985,21.055278414613674,3.3791959885157836,-0.023805229936880036,-18.094600370422377,-6.027079330126378
sred,no_text,mask_matched_cal,0.9419296663660957,0.6409318804740906,0.2982673285452503,0.3176530734881188,0.09226764063590945,1.0651749849319458,0.2647533416748047,0.3924220085144043,0.3204659461975098,5,0.002436295056105695,0.008864771401907551,0.004125355228476851,0.005619663444012945,0.0012703646775839154,0.024830842118956416,0.0030279313860522555,0.023459579956371896,0.00443239077480971,0.03444544634806135,0.010348117260915985,21.055278414613674,3.3791959885157836,-0.023805229936880036,-18.094600370422377,-6.027079330126378
sred,no_text,pooled_masked_cal,0.9657348963029756,0.7848440051078797,0.365239008793143,0.3176530761957233,0.0982244574078266,0.8716441869735718,0.2647533416748047,0.3924220085144043,0.3204659461975098,5,0.005447721358699084,0.046919161838035565,0.021834540433004476,0.005619679270034247,0.0022557745867343164,0.04235523311716721,0.0030279313860522555,0.023459579956371896,0.00443239077480971,0.03444544634806135,0.010348117260915985,21.055278414613674,3.3791959885157836,-0.023805229936880036,-18.094600370422377,-6.027079330126378
sred,tab_only,global_full_cal,0.7895401262398558,0.5295066952705383,0.2464139361086936,0.4313301009988407,0.1292375581315603,1.7503830432891845,0.2647533416748047,0.3924220085144043,0.45345230102539064,5,0.04352856714159785,0.006055857809043754,0.0028181848739015796,0.021055285066813662,0.012700648891906722,0.08142640805027239,0.0030279313860522555,0.023459579956371896,0.028443885157218286,0.15617673579801622,0.04439232438174414,71.24364569638112,1.9511071662471202,0.027772768259693416,15.570214358663762,2.2690846481389504
sred,tab_only,mask_matched_cal,0.945716862037872,0.9069046020507813,0.4220417506755848,0.4313301850653386,0.1315126900093777,1.0230824589729308,0.2647533416748047,0.3924220085144043,0.45345230102539064,5,0.006729705376752147,0.05688775602085281,0.02647357626012124,0.021055117862893723,0.00990349542108316,0.033212652632631984,0.0030279313860522555,0.023459579956371896,0.028443885157218286,0.15617673579801622,0.04439232438174414,71.24364569638112,1.9511071662471202,0.027772768259693416,15.570214358663762,2.2690846481389504
sred,tab_only,pooled_masked_cal,0.9179440937781786,0.7848440051078797,0.365239008793143,0.43133008062028483,0.12863247766915706,1.181713581085205,0.2647533416748047,0.3924220085144043,0.45345230102539064,5,0.004728624202750862,0.046919161838035565,0.021834540433004476,0.021055294427485743,0.010251928718917122,0.02742468326236318,0.0030279313860522555,0.023459579956371896,0.028443885157218286,0.15617673579801622,0.04439232438174414,71.24364569638112,1.9511071662471202,0.027772768259693416,15.570214358663762,2.2690846481389504
